mean[RGB],0.9280816894625091,0.9498567537834216,0.9516375683598807
std[RGB],0.13144305690625344,0.1376166518911789,0.13372516949122767
class_frequencies_weights[num_classes],0.717363751584284,0.2826362484157161,
